瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
131,没林,2021-06-22 18:00,27.6,,2.7,250,42,13.5,1000.5,1007.1,.7,1.12,4505,,,31
131,没林,2021-06-22 19:00,26,,2.2,250,51,15,1001.3,1008,0,.24,3583,,,27.9
131,没林,2021-06-22 20:00,24.4,,.5,20,58,15.5,1001.7,1008.3,0,.11,3113,,,25.8
131,没林,2021-06-22 21:00,22.6,,1.3,20,72,17.2,1002.4,1009.1,,,1764,,,25
131,没林,2021-06-22 22:00,22.1,,1.4,50,75,17.4,1003.2,1009.9,,,1582,,,24.2
131,没林,2021-06-22 23:00,21.5,,2.7,20,78,17.4,1003.7,1010.5,,,1381,,,23.3
131,没林,2021-06-23 00:00,21.2,,1.5,20,77,16.9,1003.4,1010.2,,,1216,,,22.1
131,没林,2021-06-23 01:00,21.5,,1.2,140,71,16,1003,1009.8,,,2051,,,21.3
131,没林,2021-06-23 02:00,21,,1.4,160,74,16.1,1003,1009.8,,,1814,,,21
131,没林,2021-06-23 03:00,20.7,,1.5,140,76,16.3,1002.9,1009.7,,,1553,,,20.6
131,没林,2021-06-23 04:00,21,,.5,180,75,16.3,1002.9,1009.7,,,1746,,,21.3
131,没林,2021-06-23 05:00,19.5,,1.4,20,82,16.3,1003.1,1009.9,,,1087,,,21
131,没林,2021-06-23 06:00,19.7,,.7,320,83,16.7,1003.2,1010,0,.08,1176,,,21.3
131,没林,2021-06-23 07:00,20,,.6,50,81,16.6,1003.5,1010.3,0,.35,1390,,,23.1
131,没林,2021-06-23 08:00,21.2,,1.1,20,74,16.3,1003.9,1010.7,.1,.68,1644,,,28.2
131,没林,2021-06-23 09:00,21.5,,2.3,50,73,16.4,1004,1010.8,0,.69,1663,,,26.5
131,没林,2021-06-23 10:00,22.3,,2.4,70,69,16.3,1003.8,1010.5,0,.66,1545,,,26.8
131,没林,2021-06-23 11:00,23.6,,1.6,180,65,16.6,1003.9,1010.6,0,1.35,1793,,,32.2
131,没林,2021-06-23 12:00,23.9,,2,140,63,16.4,1003.7,1010.4,0,1.17,1924,,,30.7
131,没林,2021-06-23 13:00,22.9,.3,2,140,73,17.7,1003.7,1010.4,0,1.06,1763,,04,28
131,没林,2021-06-23 14:00,23,0,2.1,140,68,16.7,1004,1010.7,0,.6,2077,,01,26.5
131,没林,2021-06-23 15:00,22.7,0,2.2,160,68,16.4,1004,1010.7,0,.71,2131,,01,26.1
131,没林,2021-06-23 16:00,22.6,,2,160,68,16.3,1003.6,1010.3,0,.5,2115,,,24.8
131,没林,2021-06-23 17:00,22.7,0,2.1,110,68,16.4,1003.5,1010.2,0,.34,1532,,01,24.5
131,没林,2021-06-23 18:00,22.3,0,2,140,70,16.5,1003.6,1010.3,0,.42,1497,,01,24.3
131,没林,2021-06-23 19:00,22.5,,1.8,110,71,16.9,1004.2,1010.9,0,.25,1672,,,23.3
131,没林,2021-06-23 20:00,21.8,,1,160,72,16.5,1004.5,1011.3,0,.13,1514,,,22.2
131,没林,2021-06-23 21:00,21.6,,1.6,140,73,16.5,1004.8,1011.6,,,1304,,,21
131,没林,2021-06-23 22:00,20.8,,1,160,77,16.6,1005.4,1012.2,,,1796,,,20.2
131,没林,2021-06-23 23:00,20.7,,.4,0,77,16.5,1005.6,1012.4,,,1284,,,19.8
131,没林,2021-06-24 00:00,20.2,,.2,0,82,17,1005.6,1012.4,,,716,,19,19.7
131,没林,2021-06-24 01:00,20.1,,.2,0,83,17.1,1005.4,1012.2,,,779,,19,20.7
131,没林,2021-06-24 02:00,20.5,,.4,0,79,16.7,1005.2,1012,,,1671,,19,20.6
131,没林,2021-06-24 03:00,20,,.3,0,79,16.2,1005,1011.8,,,1786,,,20.3
131,没林,2021-06-24 04:00,19.1,,.1,0,85,16.5,1005.1,1011.9,,,879,,19,19.7
131,没林,2021-06-24 05:00,19,,1.3,50,84,16.2,1005.4,1012.2,,,1041,,19,19.6
131,没林,2021-06-24 06:00,18.7,,1.2,50,86,16.3,1005.8,1012.6,0,.09,623,,19,19.7
131,没林,2021-06-24 07:00,19.1,,1.4,50,85,16.5,1005.9,1012.7,0,.33,693,,19,21.7
131,没林,2021-06-24 08:00,20.7,,.9,50,78,16.7,1006,1012.8,.1,.79,1100,,19,25.8
131,没林,2021-06-24 09:00,22.3,,.8,270,74,17.4,1005.8,1012.6,.3,1.34,1104,,,32.9
131,没林,2021-06-24 10:00,24.2,,1.5,200,64,16.9,1005.5,1012.2,1,2.5,1396,,,42.3
131,没林,2021-06-24 11:00,24.1,,.6,270,66,17.3,1005.5,1012.2,.3,1.73,1022,,,34.7
131,没林,2021-06-24 12:00,24.9,,1.3,290,61,16.8,1005.1,1011.8,.3,2,1661,,,34.5
131,没林,2021-06-24 13:00,26,0,1.1,180,54,15.9,1004.4,1011.1,.2,1.51,1966,,01,41
131,没林,2021-06-24 14:00,26.8,,.9,160,48,14.8,1003.9,1010.5,1,3.04,2314,,,46.8
131,没林,2021-06-24 15:00,27.7,,1.7,230,47,15.3,1003.4,1010,1,2.38,2743,,,43
131,没林,2021-06-24 16:00,28,,1.9,250,48,15.9,1003.2,1009.8,1,2.45,2591,,,41.2
131,没林,2021-06-24 17:00,27.7,,2,270,52,16.9,1002.9,1009.5,.8,1.36,2406,,,36.6
131,没林,2021-06-24 18:00,27.6,,1.6,270,54,17.4,1002.8,1009.4,.9,1.24,2333,,,33
131,没林,2021-06-24 19:00,26.8,,1.5,270,57,17.5,1003,1009.6,.6,.59,2244,,,29
131,没林,2021-06-24 20:00,25.6,,1.9,270,62,17.7,1003.4,1010.1,0,.15,1694,,,25.8
131,没林,2021-06-24 21:00,24.4,,2,290,69,18.3,1004.1,1010.8,,,1100,,,24.5
131,没林,2021-06-24 22:00,23.7,,1.2,290,74,18.7,1004.9,1011.6,,,504,,40,24.5
131,没林,2021-06-24 23:00,23.2,,1,270,75,18.5,1005.2,1011.9,,,432,,4019,23
131,没林,2021-06-25 00:00,22.3,,1.3,250,78,18.2,1005.5,1012.3,,,632,,19,22.3
131,没林,2021-06-25 01:00,21.7,,1.4,290,78,17.6,1005.5,1012.3,,,871,,19,22
131,没林,2021-06-25 02:00,21.3,,.5,230,79,17.5,1005.2,1012,,,827,,19,21.3
131,没林,2021-06-25 03:00,21.1,,.8,270,81,17.7,1005.3,1012.1,,,700,,19,20.7
131,没林,2021-06-25 04:00,20.7,,.3,0,82,17.5,1005.2,1012,,,751,,19,20.3
131,没林,2021-06-25 05:00,20.3,,.7,160,82,17.1,1005.3,1012.1,,,677,,19,20.1
131,没林,2021-06-25 06:00,20.3,,1.2,160,82,17.1,1005.4,1012.2,0,.12,718,,19,21
131,没林,2021-06-25 07:00,21.2,,1.1,160,78,17.2,1005.5,1012.3,.7,.54,874,,19,25.5
131,没林,2021-06-25 08:00,23,,1.2,160,71,17.4,1005.4,1012.1,1,1.28,1036,,19,32.7
131,没林,2021-06-25 09:00,24.4,,.7,70,63,16.8,1005.2,1011.9,1,1.88,1100,,,38.4
131,没林,2021-06-25 10:00,25.2,,1.2,270,62,17.3,1004.9,1011.6,1,2.29,1342,,,38.8
131,没林,2021-06-25 11:00,26.2,,1.6,290,59,17.5,1004.4,1011.1,.9,2.92,1545,,,45.3
131,没林,2021-06-25 12:00,27.3,,1.2,270,57,18,1004.1,1010.7,.2,1.6,1761,,,41.9
131,没林,2021-06-25 13:00,28.5,,2.1,290,45,15.4,1003.4,1010,.4,2.23,3341,,,50.1
131,没林,2021-06-25 14:00,29.8,,2,290,42,15.5,1002.6,1009.1,.9,3.32,4083,,,52.1
131,没林,2021-06-25 15:00,30.7,,1.5,270,40,15.5,1002.2,1008.8,1,3.23,4339,,,52.2
131,没林,2021-06-25 16:00,30.9,,1.7,270,37,14.5,1001.7,1008.2,1,2.72,4546,,,49
131,没林,2021-06-25 17:00,30.3,,1.6,270,39,14.7,1001.4,1008,.9,2.07,4268,,,43.1
131,没林,2021-06-25 18:00,29.7,,2.3,270,41,15,1001.7,1008.2,.7,1.16,4589,,,33.6
131,没林,2021-06-25 19:00,28,,2.5,290,57,18.6,1002.3,1008.9,.8,.64,1690,,,30.2
131,没林,2021-06-25 20:00,26,,2.3,290,62,18.1,1002.9,1009.6,0,.15,1725,,,27
131,没林,2021-06-25 21:00,24.7,,2.4,290,66,17.9,1003.5,1010.1,,,1845,,,26.1
131,没林,2021-06-25 22:00,24.2,,1.3,270,67,17.6,1004.3,1011,,,1956,,,25.8
131,没林,2021-06-25 23:00,22.2,0,1.9,140,78,18.1,1004.6,1011.3,,,2219,,01,24.1
131,没林,2021-06-26 00:00,21.5,1.4,1.2,270,86,19,1004.7,1011.5,,,624,,1901,23.7
131,没林,2021-06-26 01:00,21.2,2.9,.9,270,88,19.1,1004.8,1011.6,,,287,,1901,23.5
131,没林,2021-06-26 02:00,20.7,2.9,1,250,86,18.2,1004.8,1011.6,,,840,,1901,23
131,没林,2021-06-26 03:00,20,5,1.6,140,89,18.1,1004.7,1011.5,,,523,,1901,21.9
131,没林,2021-06-26 04:00,20.2,.3,.9,200,89,18.3,1004.5,1011.3,,,776,,1901,22.1
131,没林,2021-06-26 05:00,20.2,.3,.5,160,89,18.3,1004.5,1011.3,,,756,,1901,22
131,没林,2021-06-26 06:00,20,.5,.6,200,89,18.1,1004.7,1011.5,0,.07,456,,1901,22.2
131,没林,2021-06-26 07:00,20.1,.4,1,160,88,18,1004.9,1011.7,0,.17,806,,1901,22.2
131,没林,2021-06-26 08:00,20.2,.3,1,160,88,18.1,1005.2,1012,0,.28,864,,1901,22.9
131,没林,2021-06-26 09:00,19.9,.2,.9,70,86,17.4,1005.6,1012.4,0,.2,543,,1901,22.5
131,没林,2021-06-26 10:00,19.4,.1,1.1,50,91,17.8,1005.4,1012.2,0,.3,416,,1901,23
131,没林,2021-06-26 11:00,20.4,0,.9,290,88,18.3,1005.1,1011.9,0,.58,1297,,1901,25.5
131,没林,2021-06-26 12:00,21.7,,.4,0,78,17.6,1004.6,1011.4,0,1.44,1523,,,28.8
131,没林,2021-06-26 13:00,23.7,,1.2,290,74,18.7,1003.9,1010.6,.1,1.6,1468,,,33.3
131,没林,2021-06-26 14:00,24.9,,1.1,70,68,18.5,1003.3,1010,.5,2.19,2146,,,36.7
131,没林,2021-06-26 15:00,26,,2.7,50,60,17.6,1003.2,1009.9,1,2.62,4581,,,37.4
131,没林,2021-06-26 16:00,26.2,,1.2,20,56,16.7,1002.7,1009.4,1,2.46,4569,,,33.3
131,没林,2021-06-26 17:00,25.9,,2.6,50,63,18.3,1002.4,1009.1,.7,1.42,3584,,,32.5
131,没林,2021-06-26 18:00,26,,2.5,50,61,17.8,1002.3,1009,1,1.37,3357,,,29
131,没林,2021-06-26 19:00,25.7,,2.6,50,63,18.1,1002.5,1009.2,1,.75,3224,,,25.5
131,没林,2021-06-26 20:00,24.7,,1.2,50,65,17.6,1002.7,1009.3,.2,.15,3275,,,23.8
131,没林,2021-06-26 21:00,24,,1.7,20,66,17.2,1003.1,1009.8,,,2410,,,23.1
131,没林,2021-06-26 22:00,23.2,,1.2,50,73,18,1003.5,1010.2,,,1575,,,23
131,没林,2021-06-26 23:00,22.7,,1.4,20,77,18.4,1003.4,1010.1,,,1470,,,22.4
131,没林,2021-06-27 00:00,22.1,,.7,50,81,18.6,1003,1009.7,,,1632,,,21.9
131,没林,2021-06-27 01:00,21.5,,1,20,83,18.4,1002.6,1009.4,,,1092,,,21.6
131,没林,2021-06-27 02:00,21,,1.4,50,85,18.3,1002.5,1009.3,,,660,,19,21.2
131,没林,2021-06-27 03:00,20.5,,.7,50,88,18.4,1002.3,1009.1,,,638,,19,21
131,没林,2021-06-27 04:00,20.6,,0,0,89,18.7,1002.1,1008.9,,,717,,19,20.6
131,没林,2021-06-27 05:00,20.2,,.1,0,89,18.3,1002.3,1009.1,,,612,,19,20.5
131,没林,2021-06-27 06:00,20.4,,.2,0,88,18.3,1002.4,1009.2,0,.1,620,,19,21.2
131,没林,2021-06-27 07:00,21.3,,.8,290,85,18.6,1002.4,1009.2,0,.37,900,,19,24.1
131,没林,2021-06-27 08:00,22.5,,.5,270,77,18.2,1002.5,1009.2,1,1.15,1081,,19,29.7
131,没林,2021-06-27 09:00,24.7,,1.4,160,67,18.1,1002,1008.6,1,1.92,1929,,,33.6
131,没林,2021-06-27 10:00,25.2,,1.5,90,64,17.8,1001.7,1008.4,.8,2.11,1726,,,31.2
131,没林,2021-06-27 11:00,26.3,,1.1,70,62,18.4,1001.2,1007.8,.4,1.94,2025,,,31.1
131,没林,2021-06-27 12:00,26.5,,1.4,290,63,18.8,1000.8,1007.4,0,1.16,1951,,,31.2
131,没林,2021-06-27 13:00,27.6,,1.5,360,57,18.3,1000.2,1006.8,.1,1.29,2418,,,30.4
131,没林,2021-06-27 14:00,28.2,,.9,110,53,17.7,999.4,1006,0,.86,3033,,,30.5
131,没林,2021-06-27 15:00,29,,1.3,140,51,17.8,999.1,1005.6,.8,2.04,2385,,,34.3
131,没林,2021-06-27 16:00,29,,1.5,140,51,17.8,998.7,1005.2,.8,1.43,3094,,,32.9
131,没林,2021-06-27 17:00,29.5,,1.5,160,49,17.6,998.3,1004.8,1,1.64,3381,,,32.1
131,没林,2021-06-27 18:00,29.1,,1,230,48,16.9,998.2,1004.7,.8,.93,3753,,,28.4
131,没林,2021-06-27 19:00,28.7,,1.3,160,52,17.8,998.2,1004.8,.5,.54,3066,,,26.4
131,没林,2021-06-27 20:00,27.7,,1.5,160,56,18.1,998.6,1005.2,0,.12,2534,,,24.8
131,没林,2021-06-27 21:00,26.7,,2.1,90,58,17.7,999,1005.6,,,2754,,,24.1
131,没林,2021-06-27 22:00,26.2,,1,110,58,17.2,999.7,1006.3,,,3033,,,23.7
131,没林,2021-06-27 23:00,25.6,,2.4,90,58,16.7,999.7,1006.4,,,3248,,,23.2
131,没林,2021-06-28 00:00,25,,2.2,110,60,16.6,999.7,1006.4,,,2890,,,22.7
131,没林,2021-06-28 01:00,24.5,,1.4,110,62,16.7,999.7,1006.3,,,2342,,,22.2
131,没林,2021-06-28 02:00,24,,1.6,70,64,16.7,999.5,1006.1,,,2526,,,22.1
131,没林,2021-06-28 03:00,23.6,,2,50,64,16.3,999.3,1006,,,2598,,,21.7
131,没林,2021-06-28 04:00,23.2,,1.5,70,66,16.4,999.4,1006.1,,,2461,,,21.5
131,没林,2021-06-28 05:00,22.7,,.9,140,67,16.2,999.7,1006.4,,,2334,,,21.2
131,没林,2021-06-28 06:00,22.7,,1,110,66,16,999.7,1006.4,0,.08,2137,,,21.6
131,没林,2021-06-28 07:00,23.2,0,1.1,110,65,16.2,999.7,1006.4,0,.38,1998,,01,24.7
131,没林,2021-06-28 08:00,23.7,,1,180,65,16.7,999.8,1006.5,.1,.83,2001,,,26.2
131,没林,2021-06-28 09:00,25.2,,1.4,180,62,17.3,999.6,1006.3,.7,1.73,1951,,,32.7
131,没林,2021-06-28 10:00,25.7,,1.4,200,61,17.6,999.1,1005.7,1,2.35,2039,,,38.1
131,没林,2021-06-28 11:00,26.6,,1.4,270,59,17.9,999.2,1005.8,.6,2.04,1806,,,36.3
131,没林,2021-06-28 12:00,27.7,,3.4,50,58,18.6,998.7,1005.3,.5,2.52,1860,,,43.2
131,没林,2021-06-28 13:00,27.9,,3.5,70,56,18.3,998.1,1004.7,1,3.35,1924,,,44.5
131,没林,2021-06-28 14:00,28.7,,2.4,70,54,18.4,997.5,1004,.7,2.41,2291,,,40
131,没林,2021-06-28 15:00,27,,1.5,230,60,18.5,997.3,1003.9,0,.72,2437,,,30.8
131,没林,2021-06-28 16:00,27.6,,1.6,200,58,18.5,997.2,1003.8,.5,1.18,2599,,,31.2
131,没林,2021-06-28 17:00,27.7,,.5,250,56,18.1,996.4,1003,0,.66,2814,,,29.7
131,没林,2021-06-28 18:00,27.8,,1.5,270,56,18.2,996.6,1003.2,0,.53,2800,,,29.3
131,没林,2021-06-28 19:00,28,,1.1,270,55,18.1,996.7,1003.3,.6,.63,3017,,,27.2
131,没林,2021-06-28 20:00,24.8,0,6.3,90,58,15.9,997.4,1004,0,.16,3656,,04,23.4
131,没林,2021-06-28 21:00,21.8,3.4,.1,0,81,18.3,998.1,1004.8,,,2084,,04,23.2
131,没林,2021-06-28 22:00,22.7,0,1.2,50,81,19.2,998.7,1005.4,,,1677,,04,23.6
131,没林,2021-06-28 23:00,22.1,,.5,360,85,19.4,999,1005.7,,,1197,,,22.9
131,没林,2021-06-29 00:00,22.1,,0,0,85,19.4,998.8,1005.5,,,822,,19,22.6
131,没林,2021-06-29 01:00,21.8,,.4,0,87,19.5,998.8,1005.5,,,776,,19,22
131,没林,2021-06-29 02:00,21.2,,.2,0,89,19.3,998.8,1005.5,,,645,,19,21.7
131,没林,2021-06-29 03:00,21.3,,.3,0,89,19.4,998.6,1005.3,,,701,,19,21.3
131,没林,2021-06-29 04:00,20.8,,.8,290,88,18.7,998.9,1005.7,,,763,,19,21
131,没林,2021-06-29 05:00,20.7,,.1,0,87,18.4,998.9,1005.7,,,758,,19,20.7
131,没林,2021-06-29 06:00,21,,.6,270,88,18.9,999.3,1006.1,0,.11,697,,19,21.4
131,没林,2021-06-29 07:00,21.7,,1.1,290,83,18.6,999.4,1006.1,.2,.46,880,,19,24.1
131,没林,2021-06-29 08:00,23,,2,90,72,17.6,999.1,1005.8,.8,1.02,1274,,19,29
131,没林,2021-06-29 09:00,24.3,,1.2,140,66,17.5,999.3,1005.9,1,1.86,1719,,,33.2
131,没林,2021-06-29 10:00,25.5,,.7,250,62,17.6,999.2,1005.9,1,2.23,2225,,,35.8
131,没林,2021-06-29 11:00,26.8,,1.7,200,57,17.5,999.1,1005.7,.8,2.4,2623,,,38.6
131,没林,2021-06-29 12:00,27.8,,1.1,50,55,17.9,998.8,1005.4,.9,3.28,2571,,,38.9
131,没林,2021-06-29 13:00,28.7,,1.1,70,53,18.1,998.2,1004.8,.6,2.3,2213,,,37.5
131,没林,2021-06-29 14:00,29,,1.9,270,54,18.7,997.9,1004.4,.5,2.28,2351,,,34
131,没林,2021-06-29 15:00,28,0,2.5,270,60,19.5,997.9,1004.5,0,.87,1832,,04,32.1
131,没林,2021-06-29 16:00,27.5,0,2.7,160,66,20.5,997.9,1004.5,.7,1.87,1672,,04,33.1
131,没林,2021-06-29 17:00,28.6,,1.5,250,55,18.6,997.9,1004.5,1,1.75,2888,,,33.6
131,没林,2021-06-29 18:00,28,,1.6,180,57,18.6,997.7,1004.3,.7,.91,2571,,,28.9
131,没林,2021-06-29 19:00,24.4,2.3,3.1,250,74,19.4,998.8,1005.4,0,.25,1240,,04,24.5
131,没林,2021-06-29 20:00,22.1,14.9,1.1,290,82,18.8,999.4,1006.1,0,.07,1145,,04,24.1
131,没林,2021-06-29 21:00,22.2,.1,.9,320,83,19.1,999.9,1006.6,,,1265,,04,24
131,没林,2021-06-29 22:00,22.5,,.4,0,83,19.4,1000.3,1007,,,1073,,,23.8
131,没林,2021-06-29 23:00,22.7,,.7,270,86,20.2,1000.6,1007.3,,,1100,,,23.8
131,没林,2021-06-30 00:00,22.7,,.5,290,86,20.2,1000.7,1007.4,,,800,,19,23.5
131,没林,2021-06-30 01:00,22.6,,.7,270,87,20.3,1000.6,1007.3,,,427,,19,23.5
131,没林,2021-06-30 02:00,22.5,,.2,0,87,20.2,999.9,1006.6,,,500,,19,23.1
131,没林,2021-06-30 03:00,22.2,,.9,290,89,20.2,1000.2,1006.9,,,500,,19,23
131,没林,2021-06-30 04:00,22,,.6,320,90,20.2,999.9,1006.6,,,400,,19,23.2
131,没林,2021-06-30 05:00,21.7,,1.3,270,91,20.1,1000.4,1007.1,,,197,,19,22.8
131,没林,2021-06-30 06:00,21.6,,.9,270,92,20.2,1000.6,1007.3,0,.06,300,,19,23.1
131,没林,2021-06-30 07:00,22.1,,.5,200,89,20.1,1000.7,1007.4,0,.26,500,,19,24
131,没林,2021-06-30 08:00,23.1,,.4,0,84,20.2,1001,1007.7,0,.66,354,,19,26.6
131,没林,2021-06-30 09:00,23.6,,.8,340,83,20.5,1001.6,1008.3,0,.69,327,,19,27.8
131,没林,2021-06-30 10:00,24.2,,1.5,290,81,20.7,1001.6,1008.3,0,.81,351,,19,28.2
131,没林,2021-06-30 11:00,25,,1.6,290,76,20.4,1001.8,1008.5,0,1.06,433,,19,29.2
131,没林,2021-06-30 12:00,25.3,0,.8,290,73,20.1,1001.4,1008.1,0,.89,442,,1901,29
131,没林,2021-06-30 13:00,26.6,,.8,340,69,20.4,1000.8,1007.4,0,1.38,530,,4019,33.1
131,没林,2021-06-30 14:00,27.7,,.9,250,63,20,1000.1,1006.7,.7,2.32,729,,40,38.7
131,没林,2021-06-30 15:00,28.6,,1.2,20,60,20,999.7,1006.3,.9,1.95,718,,40,33.4
131,没林,2021-06-30 16:00,29.5,,1.7,290,57,20,999.4,1005.9,.9,2.26,1108,,40,37.4
131,没林,2021-06-30 17:00,30,,1.6,320,53,19.3,998.9,1005.5,1,2.22,1805,,,36.4
131,没林,2021-06-30 18:00,29.6,,1.6,270,53,19,998.6,1005.1,1,1.58,1303,,,32.2
131,没林,2021-06-30 19:00,29.4,,1.3,70,55,19.4,998.9,1005.4,.9,.82,1399,,,29.2
131,没林,2021-06-30 20:00,28.3,,2.6,70,59,19.5,999.1,1005.7,0,.18,1902,,,26.3
131,没林,2021-06-30 21:00,25.6,,2.4,90,69,19.4,999.6,1006.3,,,1725,,,24.3
131,没林,2021-06-30 22:00,24.6,,1.4,360,75,19.8,1000.1,1006.7,,,1531,,,24.5
131,没林,2021-06-30 23:00,24.2,0,.9,50,78,20.1,1000.3,1006.9,,,1068,,01,24.5
131,没林,2021-07-01 00:00,23.8,,.5,360,80,20.1,1000.2,1006.9,,,1099,,,23.7
131,没林,2021-07-01 01:00,23.5,,.8,20,79,19.6,1000.8,1007.5,,,1083,,,23.1
131,没林,2021-07-01 02:00,23.2,,.6,20,80,19.5,1000.7,1007.4,,,919,,19,22.7
131,没林,2021-07-01 03:00,22.6,,1.2,20,86,20.1,1000.9,1007.6,,,590,,19,22.5
131,没林,2021-07-01 04:00,22.7,,.6,50,84,19.8,1000.4,1007.1,,,712,,19,22.2
131,没林,2021-07-01 05:00,22.3,,.2,0,86,19.8,1000.4,1007.1,,,581,,19,22.1
131,没林,2021-07-01 06:00,22,,1.1,20,89,20,1000.8,1007.5,0,.12,424,,19,22.6
131,没林,2021-07-01 07:00,22.4,,1.6,50,85,19.7,1001.1,1007.8,.1,.45,460,,19,24.7
131,没林,2021-07-01 08:00,24,,1.4,50,79,20.1,1001,1007.7,.9,1.07,670,,19,29.7
131,没林,2021-07-01 09:00,26.3,,.8,90,71,20.6,1000.8,1007.4,1,1.87,859,,4019,34.7
131,没林,2021-07-01 10:00,26.6,,1.5,270,71,20.9,1000.6,1007.2,.7,2.05,1100,,40,32.7
131,没林,2021-07-01 11:00,28.7,,2.3,70,62,20.6,1000.9,1007.5,1,2.81,1065,,,40.2
131,没林,2021-07-01 12:00,29.8,,1.7,70,58,20.6,1000.2,1006.7,.8,2.92,1325,,,41.2
131,没林,2021-07-01 13:00,30,,1.5,90,53,19.3,999.6,1006.2,.8,2.93,1655,,,38.1
131,没林,2021-07-01 14:00,30.3,,2.1,90,52,19.3,999.1,1005.6,.7,2.57,1938,,,40.7
131,没林,2021-07-01 15:00,30.7,,1.1,180,51,19.3,998.6,1005.1,.7,1.71,2048,,,35.1
131,没林,2021-07-01 16:00,30.8,,1.8,290,51,19.4,998.3,1004.8,.8,1.28,2310,,,33.5
131,没林,2021-07-01 17:00,31.2,,1.3,320,50,19.5,998.1,1004.6,.9,1.45,2406,,,32.6
131,没林,2021-07-01 18:00,31.1,,.9,50,51,19.7,998.1,1004.6,.2,.54,1109,,,30.5
131,没林,2021-07-01 19:00,30.8,,2.5,290,50,19.1,998.6,1005.1,.7,.65,2274,,,28.8
131,没林,2021-07-01 20:00,30,,.4,0,53,19.3,998.9,1005.5,0,.16,2130,,,26.3
131,没林,2021-07-01 21:00,28.7,,2.1,290,60,20.1,999.2,1005.8,,,1452,,,25.7
131,没林,2021-07-01 22:00,27.9,,.2,0,66,20.9,1000,1006.6,,,1100,,,25.2
131,没林,2021-07-01 23:00,27.4,,1,20,67,20.7,1000.5,1007.1,,,604,,40,25.1
131,没林,2021-07-02 00:00,27,,.9,160,65,19.8,1000.6,1007.2,,,1714,,40,24.2
131,没林,2021-07-02 01:00,26.5,,.6,140,63,18.8,1000.6,1007.2,,,2480,,,23.7
131,没林,2021-07-02 02:00,25.5,,.7,270,73,20.2,1000.7,1007.4,,,1356,,,23.3
131,没林,2021-07-02 03:00,25,,.7,230,67,18.4,1000.8,1007.5,,,1970,,,23.2
131,没林,2021-07-02 04:00,24.8,,.9,160,59,16.2,1001.4,1008,,,3458,,,22.5
131,没林,2021-07-02 05:00,24.2,,.7,180,61,16.1,1001.6,1008.3,,,3166,,,22.1
131,没林,2021-07-02 06:00,24.1,,.9,140,63,16.6,1001.6,1008.3,0,.1,2453,,,22.7
131,没林,2021-07-02 07:00,24.5,,.2,0,59,15.9,1001.8,1008.4,0,.26,3341,,,23.9
131,没林,2021-07-02 08:00,24.3,,.9,270,66,17.5,1002.5,1009.2,0,.54,1803,,,26.5
131,没林,2021-07-02 09:00,25.2,,1.4,290,61,17.1,1003.1,1009.8,0,.91,2016,,,28.2
131,没林,2021-07-02 10:00,26.1,,3.3,70,55,16.3,1002.1,1008.8,0,.89,3370,,,28.4
131,没林,2021-07-02 11:00,26.1,,2.6,70,59,17.4,1002.3,1009,0,1.17,2659,,,29
131,没林,2021-07-02 12:00,28.1,,2.5,90,51,17,1002.4,1009,.2,2.09,3456,,,35
131,没林,2021-07-02 13:00,29.3,,2.7,70,46,16.4,1002.1,1008.7,1,3.51,4052,,,42.9
131,没林,2021-07-02 14:00,30.3,,2,110,44,16.6,1001.5,1008.1,1,3.48,4303,,,44.3
131,没林,2021-07-02 15:00,31.2,,2.5,70,41,16.3,1001,1007.5,1,3.18,4376,,,45.8
131,没林,2021-07-02 16:00,31.6,,3.1,70,38,15.5,1000.8,1007.3,1,2.68,4878,,,43.3
131,没林,2021-07-02 17:00,31.9,,2.5,50,40,16.6,1000.9,1007.4,.9,1.56,4895,,,38.4
131,没林,2021-07-02 18:00,30.8,,4.3,70,45,17.4,1000.9,1007.4,.8,1.22,3901,,,31.4
131,没林,2021-07-02 19:00,30.3,,2.7,90,49,18.3,1001.3,1007.9,1,.65,3341,,,28.8
131,没林,2021-07-02 20:00,28.8,,4.6,90,52,17.9,1001.6,1008.2,.1,.16,2957,,,26.5
131,没林,2021-07-02 21:00,28,,3.2,110,55,18.1,1002.6,1009.2,,,3066,,,25.3
131,没林,2021-07-02 22:00,27.2,,1.3,110,59,18.4,1003.4,1010,,,3034,,,24.7
131,没林,2021-07-02 23:00,26.7,,2.8,90,59,18,1004.1,1010.8,,,4097,,,24.1
131,没林,2021-07-03 00:00,26,,2.9,110,61,17.8,1003.8,1010.5,,,4678,,,23.6
131,没林,2021-07-03 01:00,25.2,,1.7,140,63,17.6,1003.3,1010,,,4931,,,23
131,没林,2021-07-03 02:00,25,,2.6,110,64,17.7,1003.1,1009.8,,,5199,,,22.7
131,没林,2021-07-03 03:00,24.6,,2,110,65,17.5,1002.8,1009.4,,,4745,,,22.3
131,没林,2021-07-03 04:00,24.2,,1.5,140,66,17.4,1002.7,1009.4,,,5228,,,22.2
