瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
131,没林,2022-02-17 10:00,-6.7,,1.7,290,44,-16.9,1021.7,1029.4,1,1.35,2258,,,.7
131,没林,2022-02-17 11:00,-5.6,,1.5,270,42,-16.5,1021.4,1029.1,1,2.07,2293,,,4.5
131,没林,2022-02-17 12:00,-4,,2.3,290,35,-17.2,1020.9,1028.5,1,2.5,2617,,,2.2
131,没林,2022-02-17 13:00,-3,,2.2,290,29,-18.5,1020.1,1027.7,1,2.69,2591,,,2.9
131,没林,2022-02-17 14:00,-2.7,,2.4,70,26,-19.6,1019.6,1027.2,,,2544,,,10.3
131,没林,2022-02-17 15:00,-1.3,,1.9,270,25,-18.8,1019.6,1027.1,.5,1.21,1998,,,9
131,没林,2022-02-17 16:00,-1.1,,2.3,270,26,-18.2,1019.9,1027.4,1,1.63,2200,,,5.9
131,没林,2022-02-17 17:00,-1.2,,1.7,290,26,-18.3,1020.1,1027.6,1,1,2142,,,1.3
131,没林,2022-02-17 18:00,-2.1,,1.8,270,27,-18.6,1020.6,1028.1,.6,.21,2159,,,-1.2
131,没林,2022-02-17 19:00,-3,,1.9,270,35,-16.3,1021.3,1028.9,0,0,1791,,,-1.8
131,没林,2022-02-17 20:00,-3.8,,1.3,270,37,-16.3,1022.1,1029.7,,,1776,,,-2.5
131,没林,2022-02-17 21:00,-4.4,,1.1,270,40,-16,1022.6,1030.2,,,1689,,,-3.1
131,没林,2022-02-17 22:00,-4.6,,1,290,42,-15.5,1023.3,1030.9,,,1899,,,-3.5
131,没林,2022-02-17 23:00,-5.1,,1,290,45,-15.2,1023.7,1031.4,,,1361,,,-3.8
131,没林,2022-02-18 00:00,-5.5,,1.8,50,45,-15.5,1023.8,1031.5,,,1548,,,-4.1
131,没林,2022-02-18 01:00,-5.9,,.7,360,46,-15.6,1023.4,1031.1,,,1184,,,-4.4
131,没林,2022-02-18 02:00,-7.2,,.4,0,56,-14.5,1023.5,1031.2,,,956,,40,-4.7
131,没林,2022-02-18 03:00,-7.1,,1.2,50,51,-15.5,1023.4,1031.1,,,1197,,40,-5
131,没林,2022-02-18 04:00,-8,,.7,290,58,-14.8,1023.6,1031.3,,,1177,,,-5.2
131,没林,2022-02-18 05:00,-7.9,,0,0,58,-14.7,1024.3,1032,,,1075,,,-5.5
131,没林,2022-02-18 06:00,-8,,.4,0,62,-14,1024.5,1032.3,,,1100,,,-5.6
131,没林,2022-02-18 07:00,-8.7,,.5,20,65,-14.1,1025.3,1033.1,,,884,,40,-5.7
131,没林,2022-02-18 08:00,-7.8,,.6,140,61,-14,1025.8,1033.6,.3,.01,1100,,40,-4.8
131,没林,2022-02-18 09:00,-6.2,,1.4,50,57,-13.3,1026,1033.7,1,.61,722,,40,-.3
131,没林,2022-02-18 10:00,-4.3,,1,340,44,-14.7,1025.7,1033.4,1,1.35,1100,,40,2.1
131,没林,2022-02-18 11:00,-2.1,,1.1,290,37,-14.8,1025.1,1032.7,1,1.91,1164,,,4.6
131,没林,2022-02-18 12:00,1.1,,1.3,270,26,-16.3,1024.2,1031.7,1,2.35,1725,,,3.9
131,没林,2022-02-18 13:00,3.4,,.9,20,21,-16.9,1022.5,1029.9,1,2.63,2165,,,4.9
131,没林,2022-02-18 14:00,4.8,,1.6,160,12,-22.3,1021.5,1028.8,1,2.6,3559,,,13.3
131,没林,2022-02-18 15:00,5.7,,1.2,230,11,-22.5,1020.8,1028.1,1,2.22,3871,,,12.5
131,没林,2022-02-18 16:00,5.8,,2.3,270,9,-24.7,1020.5,1027.8,1,1.72,4090,,,9.3
131,没林,2022-02-18 17:00,5.8,,1.3,230,11,-22.5,1020.3,1027.6,1,.92,3459,,,4.7
131,没林,2022-02-18 18:00,5.1,,.5,200,15,-19.4,1019.8,1027.1,.5,.16,3065,,,.4
131,没林,2022-02-18 19:00,4.3,,.7,180,16,-19.3,1019.3,1026.6,0,0,2158,,,-1.4
131,没林,2022-02-18 20:00,3.4,,.8,290,22,-16.3,1019.7,1027.1,,,1850,,,-1.9
131,没林,2022-02-18 21:00,2.9,,.4,0,23,-16.2,1019.7,1027.1,,,1862,,,-.7
131,没林,2022-02-18 22:00,2.4,,.8,140,28,-14.2,1019.8,1027.2,,,1467,,,-.7
131,没林,2022-02-18 23:00,1.3,,.7,270,29,-14.8,1019.1,1026.5,,,1617,,,-.7
131,没林,2022-02-19 00:00,.7,,.3,0,33,-13.7,1018.9,1026.4,,,1542,,,-.7
131,没林,2022-02-19 01:00,.8,,.6,270,32,-14,1019.1,1026.6,,,1699,,,-.5
131,没林,2022-02-19 02:00,.6,,.6,270,35,-13.1,1018.5,1026,,,1643,,,-.5
131,没林,2022-02-19 03:00,.3,,.4,0,36,-13,1018.1,1025.6,,,1667,,,-.7
131,没林,2022-02-19 04:00,.2,,1.7,290,39,-12.1,1018,1025.5,,,1848,,,-.7
131,没林,2022-02-19 05:00,.1,,1.9,270,42,-11.3,1017.7,1025.2,,,1645,,,-.8
131,没林,2022-02-19 06:00,-.5,,.3,0,47,-10.4,1017,1024.5,,,1543,,,-1.3
131,没林,2022-02-19 07:00,-.9,,.4,0,47,-10.8,1016.7,1024.2,,,1284,,,-1.8
131,没林,2022-02-19 08:00,-.9,,.3,0,48,-10.5,1016.6,1024.1,.2,.02,1280,,,-1.3
131,没林,2022-02-19 09:00,0,,1.4,250,51,-8.9,1018,1025.5,.7,.5,1100,,,.6
131,没林,2022-02-19 10:00,1,,2,270,43,-10.2,1018.4,1025.8,0,.7,1100,,,2.1
131,没林,2022-02-19 11:00,1.2,,2.2,290,44,-9.7,1018,1025.4,0,.88,1230,,,2.9
131,没林,2022-02-19 12:00,1.6,,1.7,270,46,-8.7,1017.3,1024.7,0,.83,1422,,,5.4
131,没林,2022-02-19 13:00,2.3,,1.7,320,49,-7.3,1016.4,1023.8,0,1.08,1404,,,6.6
131,没林,2022-02-19 14:00,2.7,,2.9,290,48,-7.2,1015.5,1022.9,.4,1.25,1744,,,8.4
131,没林,2022-02-19 15:00,2.7,,2.9,290,47,-7.5,1015,1022.4,.6,1.14,1518,,,7.6
131,没林,2022-02-19 16:00,2.7,,1.9,290,51,-6.4,1014.4,1021.8,.5,.77,1221,,,5.8
131,没林,2022-02-19 17:00,2.7,,2.1,290,40,-9.5,1014.2,1021.6,.3,.4,1678,,05,3.5
131,没林,2022-02-19 18:00,1.7,0,2.5,290,38,-11.1,1014.2,1021.6,.3,.14,1748,,,.4
131,没林,2022-02-19 19:00,.5,,3.3,290,54,-7.7,1014.4,1021.8,0,0,1220,,,-.7
131,没林,2022-02-19 20:00,-.3,,3.4,290,60,-7.1,1014.9,1022.4,,,1132,,05,-.4
131,没林,2022-02-19 21:00,-1.9,0,3.6,270,50,-10.9,1015.3,1022.8,,,2379,,05,-.9
131,没林,2022-02-19 22:00,-2.8,,3.1,270,50,-11.7,1015.9,1023.4,,,2271,,05,-1.1
131,没林,2022-02-19 23:00,-3.3,,2.7,290,57,-10.6,1016.7,1024.3,,,1512,,05,-1
131,没林,2022-02-20 00:00,-4.1,0,3.2,290,51,-12.7,1017.3,1024.9,,,2581,,05,-2
131,没林,2022-02-20 01:00,-4.5,,2.1,290,48,-13.8,1017.4,1025,,,2913,,,-2.3
131,没林,2022-02-20 02:00,-4.6,,1.7,270,46,-14.4,1017.3,1024.9,,,2727,,,-2.3
131,没林,2022-02-20 03:00,-4.7,0,1.9,290,51,-13.3,1017.1,1024.7,,,1831,,05,-2.6
131,没林,2022-02-20 04:00,-4.9,,3.2,290,51,-13.5,1016.5,1024.1,,,2014,,05,-3
131,没林,2022-02-20 05:00,-5.2,,2.7,290,50,-14,1016.9,1024.5,,,2003,,,-3.5
131,没林,2022-02-20 06:00,-5.9,0,3.1,290,43,-16.4,1017.5,1025.1,,,2371,,05,-4.1
131,没林,2022-02-20 07:00,-6.1,,2.7,290,37,-18.4,1017.9,1025.5,,,2461,,,-4.6
131,没林,2022-02-20 08:00,-6,,2.6,290,36,-18.6,1018.8,1026.4,.3,.05,2330,,,-3.8
131,没林,2022-02-20 09:00,-5,,2.9,290,36,-17.8,1019.4,1027,1,.68,2070,,,-.2
131,没林,2022-02-20 10:00,-4,,3.4,270,31,-18.6,1019.8,1027.4,1,1.48,3020,,,2.2
131,没林,2022-02-20 11:00,-3.3,,4.3,290,25,-20.5,1020.3,1027.9,1,2.13,2915,,,2
131,没林,2022-02-20 12:00,-2.4,,3.6,290,25,-19.8,1020.3,1027.9,1,2.56,3990,,,1.6
131,没林,2022-02-20 13:00,-1.5,,3.4,290,23,-19.9,1019.4,1026.9,1,2.78,3903,,,2.5
131,没林,2022-02-20 14:00,-1.1,,4.4,270,24,-19.1,1018.8,1026.3,1,2.7,3495,,,10.9
131,没林,2022-02-20 15:00,-1.1,,4.3,270,25,-18.6,1018.8,1026.3,1,2.37,3504,,,10.5
131,没林,2022-02-20 16:00,-.7,,3,270,23,-19.3,1018.8,1026.3,1,1.84,3959,,,8
131,没林,2022-02-20 17:00,-1.5,,3.1,290,26,-18.5,1019.1,1026.6,1,1.1,3713,,,2.6
131,没林,2022-02-20 18:00,-2.3,,2.2,290,31,-17.1,1019.3,1026.8,.6,.26,3458,,,-1.6
131,没林,2022-02-20 19:00,-2.6,,1.2,270,34,-16.3,1019.7,1027.3,0,0,3202,,,-1.5
131,没林,2022-02-20 20:00,-3,,1.8,270,36,-16,1020.2,1027.8,,,3255,,,-.4
131,没林,2022-02-20 21:00,-3.4,,1.9,270,39,-15.4,1021,1028.6,,,3259,,,-2.5
131,没林,2022-02-20 22:00,-3.3,,1.7,270,44,-13.8,1021.8,1029.4,,,3100,,,-2.5
131,没林,2022-02-20 23:00,-3.8,,1.5,270,46,-13.7,1021.8,1029.4,,,2705,,,-2.9
131,没林,2022-02-21 00:00,-4,,1,270,49,-13.1,1021.6,1029.2,,,2972,,,-3.1
131,没林,2022-02-21 01:00,-4,,1.2,270,51,-12.6,1021.5,1029.1,,,3025,,,-2.7
131,没林,2022-02-21 02:00,-4.6,,.9,250,67,-9.8,1021.7,1029.3,,,1560,,05,-2.3
131,没林,2022-02-21 03:00,-4.7,0,.8,250,72,-8.9,1021.5,1029.1,,,2258,,05,-3.3
131,没林,2022-02-21 04:00,-5,,.8,250,71,-9.4,1021.1,1028.7,,,2172,,05,-4
131,没林,2022-02-21 05:00,-5.6,,.4,0,66,-10.9,1021.4,1029.1,,,2169,,,-4.3
131,没林,2022-02-21 06:00,-6,0,.9,140,68,-10.9,1021.4,1029.1,,,2048,,,-4.5
131,没林,2022-02-21 07:00,-6.2,,.8,140,69,-10.9,1021.7,1029.4,,,1762,,,-4.6
131,没林,2022-02-21 08:00,-5.9,,1.3,160,68,-10.8,1022.3,1030,.3,.05,1661,,,-3.5
131,没林,2022-02-21 09:00,-4.6,,2,180,66,-9.9,1022.6,1030.2,1,.67,1492,,,0
131,没林,2022-02-21 10:00,-2,,1.5,180,60,-8.7,1022.3,1029.9,1,1.38,1638,,,3.5
131,没林,2022-02-21 11:00,.6,,2.1,230,48,-9.1,1021.4,1028.9,1,1.97,2575,,,3.5
131,没林,2022-02-21 12:00,3.3,,3.1,270,42,-8.4,1020.4,1027.8,1,2.39,2854,,,5.6
131,没林,2022-02-21 13:00,3.6,,4.4,270,40,-8.7,1019.4,1026.8,.7,1.98,2691,,05,8.1
131,没林,2022-02-21 14:00,4,,3.8,270,43,-7.4,1018.7,1026.1,.6,1.4,2932,,05,9
131,没林,2022-02-21 15:00,2.6,0,3.1,270,61,-4.1,1018.6,1026,.5,1,697,,05,6.6
131,没林,2022-02-21 16:00,3.8,,3,270,45,-7,1019,1026.4,.7,1.04,3082,,05,6.1
131,没林,2022-02-21 17:00,3.7,,2.1,270,39,-9,1018.9,1026.3,.7,.68,2258,,,4.4
131,没林,2022-02-21 18:00,2.7,0,3,290,41,-9.2,1019.6,1027,.3,.19,2426,,,1.5
131,没林,2022-02-21 19:00,1.1,,2.4,290,43,-10.1,1020.4,1027.9,0,0,2972,,,-1.3
131,没林,2022-02-21 20:00,-.3,,3,270,46,-10.5,1021,1028.5,,,3016,,,-1
131,没林,2022-02-21 21:00,-1,,2.2,270,49,-10.3,1021.5,1029,,,2659,,,-1.5
131,没林,2022-02-21 22:00,-1.5,,2.6,270,50,-10.5,1022.2,1029.7,,,2754,,,-1.9
131,没林,2022-02-21 23:00,-1.9,,2.3,270,51,-10.7,1022.8,1030.4,,,2945,,,-2.3
131,没林,2022-02-22 00:00,-1.8,0,3.1,290,55,-9.6,1023.2,1030.8,,,1807,,05,-1.3
131,没林,2022-02-22 01:00,-2.6,,2.9,290,59,-9.5,1023.5,1031.1,,,1425,,05,-1.5
131,没林,2022-02-22 02:00,-3.1,,2.7,290,49,-12.3,1023.7,1031.3,,,2402,,05,-2.5
131,没林,2022-02-22 03:00,-3.5,0,1.1,270,43,-14.3,1023.8,1031.4,,,2836,,,-3
131,没林,2022-02-22 04:00,-4,,1.4,270,46,-13.9,1023.5,1031.1,,,2549,,,-3.5
131,没林,2022-02-22 05:00,-4,,1.7,290,46,-13.9,1023.8,1031.4,,,2568,,,-4
131,没林,2022-02-22 06:00,-4.4,,2.5,290,44,-14.8,1024.7,1032.4,,,2613,,,-4.1
131,没林,2022-02-22 07:00,-4.9,,2.2,290,36,-17.7,1025.1,1032.8,,,2942,,,-4.5
131,没林,2022-02-22 08:00,-4.5,,.9,290,36,-17.3,1025.3,1033,.4,.05,2679,,,-3.2
131,没林,2022-02-22 09:00,-3.8,,1.7,270,30,-18.8,1026.2,1033.8,1,.7,2462,,,0
131,没林,2022-02-22 10:00,-2.8,,2.3,270,24,-20.6,1026.3,1033.9,1,1.44,3225,,,3.4
131,没林,2022-02-22 11:00,-1,,2,290,25,-18.5,1025.9,1033.5,1,2.06,3421,,,2.7
131,没林,2022-02-22 12:00,0,,2.4,270,26,-17.2,1025.2,1032.7,1,2.5,3165,,,3.2
131,没林,2022-02-22 13:00,.9,,2.4,270,28,-15.6,1024.3,1031.8,1,2.67,2868,,,4.5
131,没林,2022-02-22 14:00,1,,3.4,290,28,-15.5,1023.5,1031,1,2.35,2600,,,10.4
131,没林,2022-02-22 15:00,2.1,,3.2,290,28,-14.5,1023.6,1031,1,2.23,2874,,,13.3
131,没林,2022-02-22 16:00,2.1,,4.2,270,27,-15,1023.1,1030.5,1,2.04,3206,,,11.6
131,没林,2022-02-22 17:00,1.2,,3,290,35,-12.6,1022.7,1030.2,1,1.08,2612,,,5
131,没林,2022-02-22 18:00,-.3,,2.7,290,44,-11.1,1023.2,1030.7,.6,.25,2195,,,.6
131,没林,2022-02-22 19:00,-1.3,,2.7,290,47,-11.1,1023.6,1031.1,0,0,2118,,,-1.5
131,没林,2022-02-22 20:00,-2.3,,2.7,290,46,-12.3,1024.2,1031.8,,,2611,,,-1.3
131,没林,2022-02-22 21:00,-2.9,,2.2,270,53,-11.1,1024.8,1032.4,,,2291,,,-1.4
131,没林,2022-02-22 22:00,-3.3,,1.8,270,57,-10.6,1024.4,1032,,,2390,,05,-1.7
131,没林,2022-02-22 23:00,-4.6,,2.8,290,66,-9.9,1025,1032.7,,,1847,,05,-1.3
131,没林,2022-02-23 00:00,-5.5,.1,1.7,290,48,-14.7,1025.9,1033.6,,,3375,,,-1.6
131,没林,2022-02-23 01:00,-6.2,,1.5,290,45,-16.2,1026.4,1034.1,,,3299,,,-2.5
131,没林,2022-02-23 02:00,-6.8,,1.3,270,42,-17.5,1026.4,1034.1,,,3299,,,-3
131,没林,2022-02-23 03:00,-7,,1.7,270,41,-18,1026.6,1034.3,,,3308,,,-3.6
131,没林,2022-02-23 04:00,-7,,1.1,270,37,-19.2,1026.3,1034,,,3496,,,-4
131,没林,2022-02-23 05:00,-7,,2.4,290,39,-18.6,1026.4,1034.1,,,3529,,,-4.2
131,没林,2022-02-23 06:00,-7.2,,.9,270,39,-18.8,1026.2,1033.9,,,2906,,,-4.6
131,没林,2022-02-23 07:00,-7.5,,1,250,42,-18.2,1026.6,1034.4,,,2001,,,-4.9
131,没林,2022-02-23 08:00,-7.2,,1.1,270,41,-18.2,1027.1,1034.8,.3,.03,2316,,,-4
131,没林,2022-02-23 09:00,-6,,1.8,270,38,-18,1027.6,1035.3,1,.59,2633,,,-1
131,没林,2022-02-23 10:00,-4.7,,1.7,270,39,-16.5,1027.5,1035.2,1,1.42,2518,,,2.5
131,没林,2022-02-23 11:00,-3.9,,2.6,290,37,-16.4,1027.1,1034.8,1,2.07,2550,,,1.9
131,没林,2022-02-23 12:00,-2.1,,1.9,290,32,-16.6,1026.6,1034.2,1,2.5,2479,,,2.8
131,没林,2022-02-23 13:00,-1.5,,2.7,290,30,-16.8,1025.2,1032.8,1,2.71,2500,,,4
131,没林,2022-02-23 14:00,-.1,,2.7,290,27,-16.9,1024.2,1031.7,1,2.7,3125,,,12.3
131,没林,2022-02-23 15:00,-.3,,3.1,290,23,-18.9,1023.6,1031.1,1,2.42,3656,,,12.1
131,没林,2022-02-23 16:00,-.5,,3.3,290,24,-18.6,1023.4,1030.9,1,1.92,3501,,,8.6
131,没林,2022-02-23 17:00,-1.6,,3.6,290,33,-15.8,1023.4,1031,1,1.15,3271,,,3.4
131,没林,2022-02-23 18:00,-3,,2.6,290,34,-16.6,1024.1,1031.7,.6,.28,2954,,,-1.3
131,没林,2022-02-23 19:00,-3.8,,1.7,290,36,-16.7,1024.7,1032.3,0,0,2933,,,-1.7
131,没林,2022-02-23 20:00,-3.8,,1.5,270,38,-16,1025.1,1032.7,,,3133,,,-2.3
131,没林,2022-02-23 21:00,-3.8,,1.2,270,37,-16.3,1025.1,1032.7,,,2996,,,-2.8
131,没林,2022-02-23 22:00,-4.3,,.7,250,39,-16.2,1025.2,1032.9,,,3432,,,-3.3
131,没林,2022-02-23 23:00,-4.5,,.4,0,39,-16.3,1025.1,1032.8,,,3348,,,-3.6
131,没林,2022-02-24 00:00,-4.2,,1.7,290,38,-16.4,1024.7,1032.3,,,4474,,,-4
131,没林,2022-02-24 01:00,-4.5,,1.9,270,36,-17.3,1024.8,1032.5,,,4073,,,-4.1
131,没林,2022-02-24 02:00,-5.4,,.5,290,40,-16.9,1025.1,1032.8,,,4073,,,-4.6
131,没林,2022-02-24 03:00,-5.5,,.7,270,36,-18.2,1025.2,1032.9,,,3862,,,-4.9
131,没林,2022-02-24 04:00,-5.9,,.5,290,40,-17.3,1025.1,1032.8,,,3978,,,-5.1
131,没林,2022-02-24 05:00,-6.9,,1.1,180,48,-16,1025.1,1032.8,,,3333,,,-5.4
131,没林,2022-02-24 06:00,-7.4,,1.4,160,46,-17,1025,1032.7,,,3133,,,-5.5
131,没林,2022-02-24 07:00,-7.5,,.3,0,51,-15.9,1025.4,1033.1,,,1435,,,-5.7
131,没林,2022-02-24 08:00,-7,,.9,180,47,-16.4,1025.7,1033.4,.5,.07,2295,,,-4.1
131,没林,2022-02-24 09:00,-5.3,,1.1,160,42,-16.2,1026,1033.7,1,.79,2602,,,0
131,没林,2022-02-24 10:00,-3.1,,.9,200,37,-15.7,1025.9,1033.5,1,1.55,2966,,,2.7
131,没林,2022-02-24 11:00,-.8,,1.2,250,26,-17.9,1025.6,1033.1,1,2.18,3047,,,3.6
131,没林,2022-02-24 12:00,1.4,,1.6,270,27,-15.6,1024.9,1032.4,1,2.58,3070,,,5.4
131,没林,2022-02-24 13:00,2.4,,3.4,270,25,-15.6,1023.8,1031.2,1,2.8,2844,,,6.8
131,没林,2022-02-24 14:00,3,,3.3,290,30,-12.9,1023,1030.4,1,2.71,1402,,,13.6
131,没林,2022-02-24 15:00,3.8,,2.8,320,31,-11.8,1022.3,1029.7,1,2.35,2128,,,13
131,没林,2022-02-24 16:00,3.5,,3.3,290,29,-12.9,1021.8,1029.2,1,1.84,2351,,,10.1
131,没林,2022-02-24 17:00,3.4,,3.6,290,30,-12.5,1021.6,1029,1,1.09,2590,,,5.2
131,没林,2022-02-24 18:00,2,,2.9,290,31,-13.3,1021.9,1029.3,.6,.3,3183,,,.8
131,没林,2022-02-24 19:00,1,,2,290,40,-11.1,1021.9,1029.4,0,0,2613,,,-1.3
131,没林,2022-02-24 20:00,.5,,1.8,290,44,-10.3,1022.2,1029.7,,,2480,,,-2.3
131,没林,2022-02-24 21:00,.3,,.5,270,45,-10.2,1022.1,1029.6,,,2442,,,-1.4
131,没林,2022-02-24 22:00,-.2,,.4,0,48,-9.9,1022.1,1029.6,,,2160,,,-1.8
131,没林,2022-02-24 23:00,-1,,.3,0,50,-10.1,1021.8,1029.3,,,2114,,,-2.3
131,没林,2022-02-25 00:00,-1.6,,.6,250,53,-9.9,1021.6,1029.1,,,1632,,,-2.5
131,没林,2022-02-25 01:00,-2.3,,.8,160,56,-9.9,1021.5,1029.1,,,1863,,,-2.8
131,没林,2022-02-25 02:00,-2.6,,.9,160,56,-10.1,1021.6,1029.2,,,1841,,,-1.7
131,没林,2022-02-25 03:00,-3,,.9,160,57,-10.3,1021.7,1029.3,,,1764,,,-3.1
131,没林,2022-02-25 04:00,-3.3,,.8,180,61,-9.7,1021.5,1029.1,,,1666,,,-3.5
131,没林,2022-02-25 05:00,-3.6,,1.1,160,62,-9.8,1021.6,1029.2,,,1299,,,-3.5
131,没林,2022-02-25 06:00,-4,,.5,160,65,-9.6,1021.7,1029.3,,,1255,,,-3.7
131,没林,2022-02-25 07:00,-3.8,,.7,180,66,-9.2,1022.1,1029.7,,,1195,,,-3.8
131,没林,2022-02-25 08:00,-3.3,,.5,200,67,-8.5,1022.4,1030,.2,.05,948,,40,-2.3
131,没林,2022-02-25 09:00,-1,,.6,200,64,-6.9,1022.7,1030.2,1,.61,967,,40,.1
131,没林,2022-02-25 10:00,1.1,,1.1,200,62,-5.3,1022.7,1030.2,1,1.24,935,,40,3.2
131,没林,2022-02-25 11:00,3.7,,1.7,250,55,-4.5,1022.2,1029.6,1,1.87,956,,40,6.7
131,没林,2022-02-25 12:00,6.2,,2.1,270,50,-3.4,1021.3,1028.6,1,2.28,950,,40,10
131,没林,2022-02-25 13:00,8.4,,2.1,270,42,-3.7,1020.1,1027.3,1,2.54,985,,40,13.1
131,没林,2022-02-25 14:00,8.6,,1.9,250,42,-3.6,1018.9,1026.1,.6,1.5,850,,40,12
131,没林,2022-02-25 15:00,9.8,,2.1,270,38,-3.8,1018,1025.2,.4,1.13,791,,40,14.7
131,没林,2022-02-25 16:00,10.1,,2,290,33,-5.4,1017.7,1024.9,1,1.55,771,,40,13.5
131,没林,2022-02-25 17:00,9.6,,2.8,270,35,-5.1,1017.4,1024.6,1,.9,542,,40,9.1
131,没林,2022-02-25 18:00,8.4,,1.5,270,43,-3.4,1017.5,1024.7,.5,.22,474,,40,4.9
131,没林,2022-02-25 19:00,7,,1.9,270,52,-2.2,1017.8,1025.1,0,0,450,,40,2.7
131,没林,2022-02-25 20:00,6,,1.7,250,58,-1.6,1018.2,1025.5,,,410,,40,1.6
131,没林,2022-02-25 21:00,5.3,,.5,250,63,-1.1,1018.3,1025.6,,,392,,40,.4
131,没林,2022-02-25 22:00,4.6,,.5,250,71,-.2,1018.6,1025.9,,,375,,40,-.2
131,没林,2022-02-25 23:00,4,,.7,180,74,-.2,1018,1025.3,,,320,,40,-.9
131,没林,2022-02-26 00:00,3.4,,.5,270,76,-.4,1017.4,1024.8,,,291,,40,-1.5
131,没林,2022-02-26 01:00,2.7,,.8,160,78,-.7,1017.3,1024.7,,,254,,40,-1.9
131,没林,2022-02-26 02:00,2.2,,.8,180,79,-1,1017,1024.4,,,230,,40,-1.5
131,没林,2022-02-26 03:00,2.5,,.5,180,80,-.6,1016.2,1023.6,,,239,,4019,.2
131,没林,2022-02-26 04:00,2.5,,.6,160,80,-.6,1015.8,1023.2,,,222,,19,-.2
131,没林,2022-02-26 05:00,2.2,,.6,180,81,-.7,1015.6,1023,,,218,,19,.4
131,没林,2022-02-26 06:00,1.8,,.6,180,84,-.6,1015.4,1022.8,,,187,,19,-.7
131,没林,2022-02-26 07:00,2,,1.1,180,83,-.5,1015.4,1022.8,,,199,,19,-.8
131,没林,2022-02-26 08:00,3.7,,1.1,250,76,-.1,1015.7,1023,0,.03,313,,19,.9
131,没林,2022-02-26 09:00,4.9,,1.6,160,71,0,1015.4,1022.7,.9,.59,357,,19,5.8
131,没林,2022-02-26 10:00,6.3,,1.5,200,64,0,1014.8,1022.1,1,1.13,520,,4019,8.1
131,没林,2022-02-26 11:00,8.3,,2.3,250,55,-.2,1013.9,1021.1,1,1.6,750,,40,12.2
131,没林,2022-02-26 12:00,9.6,,2.8,250,50,-.3,1012.8,1019.9,1,2.16,808,,40,16.1
131,没林,2022-02-26 13:00,11.1,,3,230,43,-1,1011.2,1018.3,.8,2.16,1044,,40,17.5
131,没林,2022-02-26 14:00,11.4,,4.2,270,40,-1.7,1010.1,1017.2,1,1.86,1260,,,17.3
131,没林,2022-02-26 15:00,11.7,,3.5,270,40,-1.4,1008.8,1015.9,1,2.04,1339,,,18.2
131,没林,2022-02-26 16:00,11,,3.9,270,43,-1.1,1008.1,1015.2,1,1.46,1640,,,15.8
131,没林,2022-02-26 17:00,10,,3.8,270,50,0,1007.8,1014.9,1,1,1755,,,11.7
131,没林,2022-02-26 18:00,8.6,,4,250,55,0,1007.2,1014.3,.2,.22,1410,,,8
131,没林,2022-02-26 19:00,8.1,,2.5,250,60,.7,1007.1,1014.3,0,0,1322,,,6.1
131,没林,2022-02-26 20:00,8.1,,2.6,250,62,1.2,1006.3,1013.4,,,1107,,01,6.5
131,没林,2022-02-26 21:00,6.5,1,3.5,250,80,3.2,1006.5,1013.7,,,501,,1901,5.8
131,没林,2022-02-26 22:00,5.2,,4.8,290,69,0,1008.8,1016.1,,,241,,1901,4.2
131,没林,2022-02-26 23:00,3.2,,3.1,290,68,-2.1,1010.6,1017.9,,,271,,19,2.2
131,没林,2022-02-27 00:00,2.5,.7,1.7,270,61,-4.2,1010.7,1018,,,518,,4019,.1
131,没林,2022-02-27 01:00,2.4,,1.5,250,58,-5,1011.4,1018.8,,,912,,40,0
131,没林,2022-02-27 02:00,2.2,,1.6,290,54,-6.1,1012.3,1019.7,,,1316,,40,-.2
131,没林,2022-02-27 03:00,2.2,,1.1,270,50,-7.1,1012.8,1020.2,,,1672,,,-1
131,没林,2022-02-27 04:00,1,,.7,270,57,-6.5,1013.3,1020.7,,,1823,,,-1.3
131,没林,2022-02-27 05:00,.6,,.9,250,60,-6.2,1013.8,1021.2,,,1397,,,-1.4
131,没林,2022-02-27 06:00,.3,,.6,270,58,-7,1014.7,1022.1,,,1622,,,-1.7
131,没林,2022-02-27 07:00,.1,,1.1,270,59,-6.9,1015.3,1022.8,,,1666,,,-1.8
131,没林,2022-02-27 08:00,.4,,.8,200,60,-6.4,1016,1023.4,.5,.1,1556,,,-.9
131,没林,2022-02-27 09:00,2.2,,1.1,200,56,-5.6,1016.5,1023.9,1,.81,1511,,,2.3
131,没林,2022-02-27 10:00,4,,1,270,45,-6.8,1016.7,1024,1,1.58,2173,,,4.6
131,没林,2022-02-27 11:00,5.6,,1,290,33,-9.4,1016.2,1023.5,1,2.22,2788,,,11.8
131,没林,2022-02-27 12:00,7,,2.2,270,29,-9.8,1016.1,1023.4,1,2.63,3260,,,14.2
131,没林,2022-02-27 13:00,8.9,,1.5,230,26,-9.6,1015.4,1022.6,1,2.81,3155,,,15.3
131,没林,2022-02-27 14:00,11,,2.1,270,20,-11.1,1014.4,1021.5,1,2.74,3863,,,20
