瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
131,没林,2020-03-18 18:00,17.2,,2.4,270,18,-7.3,1004.3,1011,1,.61,3856,,,12.8
131,没林,2020-03-18 19:00,15.9,,1,270,20,-7,1004.1,1010.8,0,.06,3536,,,9.9
131,没林,2020-03-18 20:00,14.8,,.3,0,23,-6.1,1004.1,1010.9,,,1899,,,8.3
131,没林,2020-03-18 21:00,13,,.8,180,28,-5.1,1003.9,1010.7,,,1987,,,7.4
131,没林,2020-03-18 22:00,11.8,,.3,0,33,-3.9,1003.7,1010.6,,,1863,,,6.5
131,没林,2020-03-18 23:00,11,,.4,0,36,-3.5,1003.5,1010.4,,,1797,,,6
131,没林,2020-03-19 00:00,10.3,,.3,0,40,-2.7,1003,1009.9,,,1597,,,5.6
131,没林,2020-03-19 01:00,9.3,,1.3,160,41,-3.3,1002.9,1009.8,,,2008,,,5.1
131,没林,2020-03-19 02:00,9.4,,.5,230,43,-2.5,1002.1,1009,,,1981,,,4.8
131,没林,2020-03-19 03:00,9.3,,.5,50,46,-1.7,1000.7,1007.6,,,1705,,,4.5
131,没林,2020-03-19 04:00,8.8,,.8,200,50,-1,999.8,1006.7,,,1644,,,4.5
131,没林,2020-03-19 05:00,9.3,,.4,0,54,.4,998.9,1005.8,,,1258,,,4.5
131,没林,2020-03-19 06:00,9.6,,.9,270,58,1.7,998.4,1005.3,,,1064,,,4.5
131,没林,2020-03-19 07:00,13.8,,2.6,200,49,3.2,996.9,1003.6,0,.01,1607,,,6.3
131,没林,2020-03-19 08:00,14.6,,4,250,52,4.8,997.2,1003.9,0,.19,1540,,,8.6
131,没林,2020-03-19 09:00,13.6,,5.6,250,62,6.4,996.8,1003.5,0,.16,678,,40,10
131,没林,2020-03-19 10:00,12.9,,4.7,250,62,5.7,998,1004.8,0,.51,911,,40,11.1
131,没林,2020-03-19 11:00,11.8,,3.8,270,56,3.2,999.6,1006.4,.4,1.18,443,,40,15.5
131,没林,2020-03-19 12:00,12.6,,3.4,270,44,.6,999.2,1006,.6,2.02,766,,40,18.7
131,没林,2020-03-19 13:00,11.9,,5.6,270,37,-2.3,999.8,1006.6,.8,2.77,2610,,40,20.7
131,没林,2020-03-19 14:00,11,,5.9,270,31,-5.5,1000.1,1007,.9,2.31,4016,,,19.4
131,没林,2020-03-19 15:00,11.1,,4.8,290,27,-7.2,1000.5,1007.4,.9,2.4,4055,,,20.5
131,没林,2020-03-19 16:00,10.1,,4.1,290,27,-8,1000.5,1007.4,.8,1.43,5169,,,13.7
131,没林,2020-03-19 17:00,8.8,,4.8,290,31,-7.4,1001.3,1008.2,.3,.54,3984,,,10.5
131,没林,2020-03-19 18:00,8.6,,5,270,33,-6.7,1002.1,1009,.3,.32,4678,,,9
131,没林,2020-03-19 19:00,7.8,,4.3,290,34,-7.1,1002.8,1009.7,0,.05,4841,,,6.6
131,没林,2020-03-19 20:00,7.4,,3.8,270,37,-6.3,1003.6,1010.6,,,4655,,,5.5
131,没林,2020-03-19 21:00,7.3,,2.8,270,39,-5.7,1004.7,1011.7,,,4178,,,5
131,没林,2020-03-19 22:00,7.3,,2.4,270,40,-5.4,1005.8,1012.8,,,3803,,,4.5
131,没林,2020-03-19 23:00,6.9,,1.7,270,44,-4.5,1006.6,1013.6,,,3375,,,4.1
131,没林,2020-03-20 00:00,6.5,,1.5,270,48,-3.7,1007.2,1014.2,,,3033,,,3.6
131,没林,2020-03-20 01:00,6,,1,250,50,-3.6,1007.8,1014.8,,,2893,,,3.2
131,没林,2020-03-20 02:00,6,,.8,230,51,-3.3,1008.4,1015.4,,,2523,,,2.9
131,没林,2020-03-20 03:00,5.3,,1.1,200,55,-3,1008.5,1015.6,,,2522,,,2.5
131,没林,2020-03-20 04:00,5,,.5,270,57,-2.8,1008.5,1015.6,,,2345,,,2
131,没林,2020-03-20 05:00,4.9,,.5,250,60,-2.2,1008.7,1015.8,,,2057,,,2
131,没林,2020-03-20 06:00,4.2,,.2,0,62,-2.4,1008.7,1015.8,,,2030,,,1.6
131,没林,2020-03-20 07:00,4.4,,.8,250,63,-2,1009,1016.1,.1,.01,1902,,,1.8
131,没林,2020-03-20 08:00,5.6,,.6,230,60,-1.5,1009.3,1016.4,.6,.33,1821,,,5.6
131,没林,2020-03-20 09:00,7.5,,2.1,250,57,-.4,1009.4,1016.4,1,1.2,2000,,,11.5
131,没林,2020-03-20 10:00,9.5,,1.1,230,42,-2.7,1009.4,1016.3,1,1.95,2245,,,17.6
131,没林,2020-03-20 11:00,12.3,,2.5,250,32,-3.9,1009.1,1016,1,2.47,2594,,,23.1
131,没林,2020-03-20 12:00,13.6,,2.1,250,28,-4.6,1008.5,1015.3,1,2.85,2786,,,26.2
131,没林,2020-03-20 13:00,14.2,,3.1,230,27,-4.5,1007.4,1014.2,1,3,3130,,,27.1
131,没林,2020-03-20 14:00,15.4,,3.2,270,21,-6.8,1006.7,1013.5,1,2.91,3583,,,27.5
131,没林,2020-03-20 15:00,16.7,,3.2,250,18,-7.7,1006.1,1012.8,1,2.62,4158,,,22.7
131,没林,2020-03-20 16:00,15.6,,3.8,270,19,-7.9,1006,1012.8,1,2.04,4540,,,19.6
131,没林,2020-03-20 17:00,14.4,,3.7,270,20,-8.3,1006.1,1012.9,1,1.32,4267,,,15.4
131,没林,2020-03-20 18:00,12.7,,2.8,250,22,-8.5,1006.5,1013.3,.9,.59,5183,,,11.6
131,没林,2020-03-20 19:00,11.5,,1.7,250,25,-7.8,1006.2,1013.1,0,.07,4798,,,8.8
131,没林,2020-03-20 20:00,10.4,,.9,250,28,-7.3,1006.2,1013.1,,,3700,,,7.4
131,没林,2020-03-20 21:00,9.9,,.4,0,31,-6.4,1006.4,1013.3,,,3500,,,6.5
131,没林,2020-03-20 22:00,9.5,,.3,0,33,-6,1006.8,1013.7,,,3384,,,5.8
131,没林,2020-03-20 23:00,8.8,,.6,180,36,-5.4,1007.3,1014.2,,,3266,,,5.1
131,没林,2020-03-21 00:00,8.3,,.9,160,39,-4.8,1007.5,1014.5,,,2781,,,4.6
131,没林,2020-03-21 01:00,6.6,,.9,340,46,-4.2,1007.8,1014.8,,,2429,,,4.3
131,没林,2020-03-21 02:00,6.8,,1,160,45,-4.3,1007.3,1014.3,,,2767,,,4
131,没林,2020-03-21 03:00,6.3,,.9,160,46,-4.4,1006.8,1013.8,,,3266,,,4
131,没林,2020-03-21 04:00,5.9,,.6,270,50,-3.7,1006.8,1013.8,,,3112,,,3.7
131,没林,2020-03-21 05:00,5,,0,0,53,-3.8,1007.1,1014.2,,,2636,,,3.5
131,没林,2020-03-21 06:00,5.3,,.5,360,52,-3.7,1007.5,1014.6,,,1802,,,3.5
131,没林,2020-03-21 07:00,5.9,,.3,0,49,-4,1007.4,1014.4,0,.01,2146,,,3.7
131,没林,2020-03-21 08:00,7.2,,.3,0,50,-2.5,1008.2,1015.2,0,.19,1887,,,6.9
131,没林,2020-03-21 09:00,9.8,,1,200,42,-2.5,1008,1014.9,.5,.8,2125,,,11.9
131,没林,2020-03-21 10:00,13.2,,.9,140,38,-.8,1007.7,1014.5,1,1.66,2696,,,18.2
131,没林,2020-03-21 11:00,15.1,,3.5,270,47,3.8,1006.9,1013.7,1,2.32,2073,,,23.5
131,没林,2020-03-21 12:00,17.4,,2.1,270,41,3.9,1006,1012.7,1,2.65,2073,,,27.2
131,没林,2020-03-21 13:00,19.5,,2.3,250,41,5.8,1005.1,1011.7,1,2.77,1645,,,28.8
131,没林,2020-03-21 14:00,20.7,,2.9,250,39,6.2,1003.6,1010.2,1,2.62,1412,,,28.7
131,没林,2020-03-21 15:00,21.6,,2.4,250,38,6.6,1002.7,1009.3,1,2.3,1436,,,25.3
131,没林,2020-03-21 16:00,22.2,,2.4,270,39,7.5,1002,1008.6,1,1.7,1572,,,22.5
131,没林,2020-03-21 17:00,21.2,,2.8,250,41,7.4,1001.4,1008,.6,.8,1512,,,19.1
131,没林,2020-03-21 18:00,20.6,,2.9,250,44,7.9,1001.5,1008.1,0,.36,1558,,,16.7
131,没林,2020-03-21 19:00,18.7,,2.4,250,52,8.6,1001.5,1008.1,0,.09,1547,,,14.3
131,没林,2020-03-21 20:00,16.7,,2.1,270,58,8.3,1002.1,1008.8,,,1587,,,12.8
131,没林,2020-03-21 21:00,16.1,,2.3,270,59,8,1003,1009.7,,,1500,,,11.8
131,没林,2020-03-21 22:00,14.8,,.8,290,66,8.5,1003.9,1010.7,,,1092,,,11.1
131,没林,2020-03-21 23:00,14.8,,1.5,250,66,8.5,1003.7,1010.5,,,1183,,,10.8
131,没林,2020-03-22 00:00,14.5,,2.1,290,68,8.6,1004.5,1011.3,,,1100,,,11
131,没林,2020-03-22 01:00,13.9,,1.1,290,70,8.5,1005,1011.8,,,1019,,,11.5
131,没林,2020-03-22 02:00,13,,1.3,290,76,8.8,1004.9,1011.7,,,743,,40,11.5
131,没林,2020-03-22 03:00,12.5,,1.2,270,78,8.7,1005.1,1011.9,,,544,,40,11.3
131,没林,2020-03-22 04:00,11.5,,1.4,290,83,8.7,1005.7,1012.6,,,314,,4019,11
131,没林,2020-03-22 05:00,10.5,,.8,270,81,7.3,1005.9,1012.8,,,352,,19,8.6
131,没林,2020-03-22 06:00,10.1,,1.1,290,82,7.1,1006.3,1013.2,,,324,,19,7.9
131,没林,2020-03-22 07:00,9.3,,.9,290,85,6.9,1006.8,1013.7,0,.01,310,,19,7.5
131,没林,2020-03-22 08:00,9.1,,1.4,290,82,6.1,1007.2,1014.1,.3,.27,345,,19,9
131,没林,2020-03-22 09:00,10.5,,1.5,320,71,5.4,1007.6,1014.5,.8,1.06,696,,19,15.3
131,没林,2020-03-22 10:00,12.3,,1.3,50,60,4.7,1007.7,1014.6,1,1.98,898,,4019,21.9
131,没林,2020-03-22 11:00,14.3,,1.4,340,46,2.8,1007.3,1014.1,1,2.58,1276,,40,27.3
131,没林,2020-03-22 12:00,16.6,,1.7,90,35,1,1007,1013.7,1,2.96,1766,,,30.5
131,没林,2020-03-22 13:00,18.2,,1.7,180,29,-.1,1006.1,1012.8,1,3.08,1960,,,31.8
131,没林,2020-03-22 14:00,18.9,,2.1,270,25,-1.5,1005.3,1011.9,1,3.04,2258,,,32
131,没林,2020-03-22 15:00,18.2,,3.3,290,22,-3.9,1005.3,1012,1,2.8,2918,,,24.1
131,没林,2020-03-22 16:00,17.2,,3.4,290,23,-4.1,1005.6,1012.3,1,2.23,3130,,,22.3
131,没林,2020-03-22 17:00,15.3,,4.5,290,23,-5.7,1006.3,1013.1,1,1.49,3631,,,17.7
131,没林,2020-03-22 18:00,14.3,,3.4,270,21,-7.7,1006.8,1013.6,.9,.68,3624,,,13.6
131,没林,2020-03-22 19:00,12.6,,2.6,290,24,-7.4,1007.6,1014.4,.2,.07,3033,,,11
131,没林,2020-03-22 20:00,11.8,,1.8,290,27,-6.6,1008.5,1015.6,,,3330,,,9.6
131,没林,2020-03-22 21:00,10.8,,1.8,290,31,-5.6,1009.3,1016.2,,,2964,,,8.6
131,没林,2020-03-22 22:00,10.1,,1.1,290,36,-4.3,1009.8,1016.7,,,2809,,,7.8
131,没林,2020-03-22 23:00,9.5,,1.2,270,41,-3.1,1010.3,1017.2,,,2782,,,7
131,没林,2020-03-23 00:00,8.7,,1.5,270,44,-2.8,1010.9,1017.9,,,2681,,,6.6
131,没林,2020-03-23 01:00,8.3,,.9,270,46,-2.6,1011.1,1018.1,,,2660,,,6
131,没林,2020-03-23 02:00,8.1,,.8,270,45,-3.1,1011.1,1018.1,,,2705,,,5.5
131,没林,2020-03-23 03:00,7.5,,.3,0,48,-2.8,1011.4,1018.4,,,2459,,,5
131,没林,2020-03-23 04:00,6.3,,1.2,160,52,-2.8,1011.3,1018.4,,,2276,,,4.6
131,没林,2020-03-23 05:00,5.5,,1.1,160,55,-2.8,1011.5,1018.6,,,2258,,,4.1
131,没林,2020-03-23 06:00,4.9,,1.1,140,57,-2.9,1011.2,1018.3,,,2274,,,3.9
131,没林,2020-03-23 07:00,5.3,,.5,160,56,-2.7,1011.7,1018.8,.1,.02,2042,,,4.1
131,没林,2020-03-23 08:00,6.5,,1,200,51,-2.9,1012.2,1019.3,.8,.39,1801,,,7.8
131,没林,2020-03-23 09:00,8.5,,1.8,180,40,-4.3,1012.4,1019.4,1,1.19,2227,,,13.2
131,没林,2020-03-23 10:00,10.5,,1.7,270,33,-5.1,1012.6,1019.6,1,1.91,2183,,,19.7
131,没林,2020-03-23 11:00,13.2,,1.2,320,30,-4,1012.1,1019,1,2.5,2258,,,25.8
131,没林,2020-03-23 12:00,14.4,,2.1,290,27,-4.3,1011,1017.8,1,2.88,2316,,,28.7
131,没林,2020-03-23 13:00,16.4,,2.8,290,23,-4.8,1010.3,1017.1,1,3.05,2339,,,30.7
131,没林,2020-03-23 14:00,18.1,,2.3,270,22,-3.9,1009.2,1015.9,1,2.99,2383,,,31.1
131,没林,2020-03-23 15:00,18.5,,2.6,290,20,-4.9,1008.4,1015.1,1,2.67,3007,,,23.5
131,没林,2020-03-23 16:00,18.2,,4.1,270,21,-4.5,1008.1,1014.8,1,2.18,3166,,,21.8
131,没林,2020-03-23 17:00,17.3,,2.3,290,22,-4.6,1008.1,1014.8,1,1.41,2862,,,18.2
131,没林,2020-03-23 18:00,15.7,,4.1,290,27,-3.2,1008.6,1015.4,1,.6,1666,,,14.3
131,没林,2020-03-23 19:00,14.5,,2.6,290,28,-3.8,1009.4,1016.2,.3,.08,2423,,,11.8
131,没林,2020-03-23 20:00,13.3,,2,290,38,-.7,1009.9,1016.7,,,1735,,,10.3
131,没林,2020-03-23 21:00,12.1,,1.1,290,48,1.4,1010.8,1017.7,,,1413,,,9.5
131,没林,2020-03-23 22:00,11.1,,.9,270,54,2.1,1011.4,1018.3,,,1104,,,8.6
131,没林,2020-03-23 23:00,10.3,,.9,270,53,1.1,1011.6,1018.6,,,1167,,,7.8
131,没林,2020-03-24 00:00,9.3,,1.1,270,57,1.2,1011.9,1018.9,,,1077,,,7.3
131,没林,2020-03-24 01:00,9,,1.4,270,59,1.4,1012.3,1019.3,,,1038,,,6.8
131,没林,2020-03-24 02:00,7.9,,1.2,250,62,1,1012.4,1019.4,,,1100,,,6.1
131,没林,2020-03-24 03:00,7.3,,.6,250,66,1.3,1012.8,1019.8,,,857,,40,5.8
131,没林,2020-03-24 04:00,7,,.8,250,67,1.2,1012.8,1019.8,,,846,,40,5.3
131,没林,2020-03-24 05:00,5.9,,.3,0,72,1.2,1013.2,1020.3,,,512,,40,4.9
131,没林,2020-03-24 06:00,5.3,,.6,290,76,1.4,1013.5,1020.6,,,554,,4019,4.5
131,没林,2020-03-24 07:00,4.9,,.3,0,77,1.1,1014.2,1021.3,0,.02,539,,19,4.6
131,没林,2020-03-24 08:00,6.4,,.5,250,70,1.3,1014.8,1021.9,.9,.41,599,,19,8.6
131,没林,2020-03-24 09:00,7.8,,1.3,290,69,2.4,1015.4,1022.4,1,1.14,557,,4019,13.8
131,没林,2020-03-24 10:00,10.2,,1.2,290,58,2.2,1015.5,1022.5,1,1.83,500,,40,19.8
131,没林,2020-03-24 11:00,12.5,,1.3,320,47,1.4,1015.3,1022.2,1,2.46,1100,,40,26.1
131,没林,2020-03-24 12:00,15,,1.9,250,41,1.8,1014.7,1021.6,1,2.89,1116,,,29.6
131,没林,2020-03-24 13:00,16.6,,.9,90,30,-1,1013.8,1020.6,1,3.06,1425,,,32
131,没林,2020-03-24 14:00,17,,1.4,270,24,-3.7,1013,1019.8,1,2.96,1838,,,31.9
131,没林,2020-03-24 15:00,17.7,,1.3,230,24,-3.1,1012.1,1018.8,1,2.74,1792,,,24.2
131,没林,2020-03-24 16:00,17.7,,.7,110,22,-4.3,1011.7,1018.4,1,2.05,1684,,,22.3
131,没林,2020-03-24 17:00,18.4,,1.4,250,20,-5,1011.5,1018.2,1,1.36,1771,,,19.3
131,没林,2020-03-24 18:00,17.6,,1.9,290,19,-6.3,1011.7,1018.4,1,.6,1773,,,15.2
131,没林,2020-03-24 19:00,15.8,,2.7,290,22,-5.9,1012.2,1019,.3,.1,1728,,,12.3
131,没林,2020-03-24 20:00,14.1,,.9,290,25,-5.6,1012.9,1019.7,,,1697,,,10.8
131,没林,2020-03-24 21:00,13.1,,1,270,26,-6,1013.7,1020.6,,,1876,,,9.6
131,没林,2020-03-24 22:00,12,,.7,180,29,-5.5,1013.8,1020.7,,,1817,,,8.8
131,没林,2020-03-24 23:00,11.2,,.8,270,30,-5.7,1014.6,1021.5,,,2025,,,8
131,没林,2020-03-25 00:00,10.8,,.6,250,32,-5.2,1014.5,1021.5,,,2128,,,7.4
131,没林,2020-03-25 01:00,9.8,,.6,230,36,-4.5,1014.6,1021.6,,,1637,,,6.9
131,没林,2020-03-25 02:00,8.6,,1.2,140,41,-3.9,1014.6,1021.6,,,1455,,,6.4
131,没林,2020-03-25 03:00,8,,.6,160,42,-4.1,1014.6,1021.6,,,1641,,,5.9
131,没林,2020-03-25 04:00,7.4,,1,180,45,-3.7,1014.2,1021.2,,,1557,,,5.4
131,没林,2020-03-25 05:00,5.8,,.8,290,53,-3,1014.5,1021.6,,,1061,,,4.9
131,没林,2020-03-25 06:00,6,,.7,290,54,-2.6,1014.7,1021.8,,,1153,,,4.5
131,没林,2020-03-25 07:00,6,,.5,270,53,-2.8,1015.3,1022.4,.1,.02,1107,,,5
131,没林,2020-03-25 08:00,7.7,,.2,0,49,-2.3,1015.3,1022.3,1,.48,1158,,,9.3
131,没林,2020-03-25 09:00,10.4,,.4,0,46,-.7,1015.7,1022.7,1,1.23,959,,40,15.3
131,没林,2020-03-25 10:00,13.5,,.7,360,42,.8,1015.9,1022.8,1,1.95,1622,,40,22
131,没林,2020-03-25 11:00,15.5,,1.3,250,36,.4,1015.3,1022.1,1,2.51,1632,,,27.7
131,没林,2020-03-25 12:00,17.3,,1.8,230,31,0,1014.5,1021.3,1,2.92,1609,,,31
131,没林,2020-03-25 13:00,18.5,,2,180,23,-3,1013.6,1020.3,1,3.08,1893,,,32.8
131,没林,2020-03-25 14:00,20.1,,1.3,140,20,-3.5,1012.3,1019,1,2.99,2178,,,33.6
131,没林,2020-03-25 15:00,20.6,,2,270,20,-3.1,1011.5,1018.2,1,2.68,2034,,,25.2
131,没林,2020-03-25 16:00,20.9,,1.6,320,21,-2.2,1010.7,1017.4,1,2.06,1573,,,23.3
131,没林,2020-03-25 17:00,21.3,,2,270,22,-1.3,1010.6,1017.2,1,1.31,1756,,,21.2
131,没林,2020-03-25 18:00,20.6,,1.4,290,23,-1.2,1010.8,1017.5,.8,.48,1898,,,17.5
131,没林,2020-03-25 19:00,17.6,,2.9,290,37,2.7,1010.8,1017.5,.1,.13,1052,,,14.6
131,没林,2020-03-25 20:00,16.2,,1.8,290,42,3.2,1011.4,1018.2,,,1168,,,13.6
131,没林,2020-03-25 21:00,15.1,,.5,320,45,3.2,1011.9,1018.7,,,1124,,,12.3
131,没林,2020-03-25 22:00,14.6,,1.1,270,46,3,1012.4,1019.2,,,1136,,,11.1
131,没林,2020-03-25 23:00,13.5,,1.1,250,49,2.9,1012.7,1019.6,,,1144,,,10.5
131,没林,2020-03-26 00:00,13,,.3,0,52,3.3,1012.4,1019.3,,,1100,,,10.5
131,没林,2020-03-26 01:00,12.6,,1.1,180,53,3.2,1011.9,1018.8,,,1100,,,10.1
131,没林,2020-03-26 02:00,12.1,,.1,0,56,3.5,1012.2,1019.1,,,974,,40,10
131,没林,2020-03-26 03:00,11.3,,.4,0,60,3.8,1012.1,1019,,,900,,40,9.6
131,没林,2020-03-26 04:00,11.1,,.1,0,60,3.6,1012.1,1019,,,894,,40,9.3
131,没林,2020-03-26 05:00,10.8,,1,320,62,3.7,1012.2,1019.1,,,569,,40,8.8
131,没林,2020-03-26 06:00,9.8,,.5,320,65,3.5,1012,1018.9,,,464,,40,8.1
131,没林,2020-03-26 07:00,10,,.3,0,65,3.7,1012,1019,0,.02,567,,40,8.3
131,没林,2020-03-26 08:00,11.5,,.4,0,62,4.4,1012,1018.9,.5,.38,468,,40,11.8
131,没林,2020-03-26 09:00,12.6,,.9,290,59,4.7,1011.8,1018.7,.1,.71,435,,40,15
131,没林,2020-03-26 10:00,16.8,,1,200,44,4.4,1011.2,1018,.8,1.74,523,,40,24.8
131,没林,2020-03-26 11:00,18.7,,2.7,180,40,4.8,1010.1,1016.8,.6,2.18,2426,,40,27.8
131,没林,2020-03-26 12:00,19.9,0,2.6,200,36,4.3,1009.5,1016.2,.6,1.89,2491,,01,25.2
131,没林,2020-03-26 13:00,20.2,,2.7,180,40,6.1,1008.5,1015.2,.1,1.69,3600,,01,24.5
131,没林,2020-03-26 14:00,19.6,,1.9,200,42,6.3,1007.6,1014.2,0,.73,3184,,,19.8
131,没林,2020-03-26 15:00,18.7,0,1.5,270,51,8.3,1007,1013.7,0,.3,4232,,,18.6
131,没林,2020-03-26 16:00,18.5,,1.7,230,50,7.8,1006.5,1013.2,0,.29,3030,,,17.7
131,没林,2020-03-26 17:00,16.6,,2.2,110,63,9.5,1006.3,1013,0,.17,2718,,01,16.6
131,没林,2020-03-26 18:00,16.7,0,1.6,140,65,10,1005.9,1012.6,0,.12,1558,,01,15.8
131,没林,2020-03-26 19:00,16.2,,1.7,180,69,10.4,1005.8,1012.5,0,.04,2545,,,15.1
131,没林,2020-03-26 20:00,16.1,,.8,160,72,11,1005.7,1012.5,,,2316,,,14.8
131,没林,2020-03-26 21:00,16.3,,1.5,90,71,11,1005.3,1012,,,2827,,,14.8
131,没林,2020-03-26 22:00,16.3,,.4,0,72,11.2,1005.4,1012.1,,,2696,,,14.6
131,没林,2020-03-26 23:00,15.9,,1.3,50,73,11,1004.9,1011.7,,,1502,,01,14.3
131,没林,2020-03-27 00:00,15.5,0,.9,270,77,11.4,1004.6,1011.4,,,1201,,01,14.1
131,没林,2020-03-27 01:00,14.7,,.8,270,83,11.8,1004.2,1011,,,1113,,01,14
131,没林,2020-03-27 02:00,13.6,,.6,250,92,12.3,1004,1010.8,,,201,,1901,13.8
131,没林,2020-03-27 03:00,13.8,5.5,0,0,93,12.6,1003.2,1010,,,275,,1901,13.8
131,没林,2020-03-27 04:00,13.6,,.6,270,94,12.6,1003,1009.8,,,139,,1901,13.6
131,没林,2020-03-27 05:00,13.6,,.3,0,95,12.8,1002.6,1009.4,,,101,,1901,13.6
131,没林,2020-03-27 06:00,13.6,8.7,.6,270,95,12.8,1002.7,1009.5,,,115,,1901,13.6
131,没林,2020-03-27 07:00,13.7,,1.5,290,95,12.9,1002.9,1009.7,0,.02,260,,1901,13.6
131,没林,2020-03-27 08:00,13.8,,1.1,290,94,12.8,1003.4,1010.2,0,.06,271,,1901,13.8
131,没林,2020-03-27 09:00,13.5,.2,2.1,290,93,12.3,1004,1010.8,0,.08,186,,1901,13.8
131,没林,2020-03-27 10:00,12,,2.1,270,91,10.5,1004.7,1011.6,0,.14,153,,19,13.3
131,没林,2020-03-27 11:00,11.3,,2,290,88,9.3,1005.5,1012.4,0,.23,219,,19,13.6
131,没林,2020-03-27 12:00,11.2,,2,270,86,8.9,1006.1,1013,0,.31,280,,19,13.3
131,没林,2020-03-27 13:00,11.3,,1.9,270,82,8.3,1006.2,1013.1,0,.57,493,,19,14.3
131,没林,2020-03-27 14:00,12.8,,1.9,290,74,8.2,1006,1012.8,.1,.79,1384,,19,17.4
131,没林,2020-03-27 15:00,14.6,,2.4,270,63,7.6,1006.3,1013.1,.9,1.61,2484,,,18.4
131,没林,2020-03-27 16:00,13.6,,2.7,290,61,6.2,1007,1013.8,.4,1.21,2662,,,15.4
131,没林,2020-03-27 17:00,13.3,,3.3,290,52,3.6,1007.7,1014.5,.9,1.45,3222,,,14.9
131,没林,2020-03-27 18:00,11.6,,3.4,290,49,1.2,1008.4,1015.3,1,.73,3000,,,11
131,没林,2020-03-27 19:00,10.1,,2.9,290,51,.4,1008.5,1015.4,.4,.09,2713,,,8.8
131,没林,2020-03-27 20:00,8.8,,2.2,270,51,-.8,1009.9,1016.9,,,2591,,,7.8
131,没林,2020-03-27 21:00,8.1,,2.2,270,49,-1.9,1011.6,1018.6,,,2590,,,6.9
131,没林,2020-03-27 22:00,7.5,,1.8,270,49,-2.5,1012.4,1019.4,,,2863,,,6.3
131,没林,2020-03-27 23:00,6.8,,1,250,51,-2.6,1013.4,1020.5,,,2808,,,5.8
131,没林,2020-03-28 00:00,6.9,,1.4,270,48,-3.3,1013.8,1020.9,,,3165,,,5.5
131,没林,2020-03-28 01:00,6.9,,1.2,270,48,-3.3,1013.5,1020.5,,,3233,,,5.9
131,没林,2020-03-28 02:00,6.8,,1.1,270,50,-2.9,1013.6,1020.7,,,3266,,,6
131,没林,2020-03-28 03:00,6.5,,1.2,270,50,-3.1,1013.9,1021,,,3333,,,6
131,没林,2020-03-28 04:00,6.6,,.8,250,42,-5.4,1014.4,1021.5,,,3750,,,5.6
131,没林,2020-03-28 05:00,6.8,,1.3,290,35,-7.6,1014.1,1021.2,,,4230,,,4.9
131,没林,2020-03-28 06:00,6.3,,1.9,290,35,-8,1014.5,1021.6,,,4285,,,4.4
131,没林,2020-03-28 07:00,6.2,,1.3,270,33,-8.9,1015.4,1022.5,0,.05,3922,,,4.8
131,没林,2020-03-28 08:00,6.5,,3.6,290,22,-13.7,1016,1023.1,0,.36,4714,,,6
131,没林,2020-03-28 09:00,7,,1.5,290,24,-12.2,1016,1023.1,0,.69,4642,,,8.6
131,没林,2020-03-28 10:00,8.2,,1.9,50,22,-12.3,1015.6,1022.6,0,1.13,4181,,,12.1
131,没林,2020-03-28 11:00,8.8,,1.6,320,23,-11.2,1015.2,1022.2,.2,1.65,4113,,,15.3
131,没林,2020-03-28 12:00,9.1,,3.2,50,23,-10.9,1014.5,1021.5,0,1.77,4454,,,15.5
131,没林,2020-03-28 13:00,10.1,,3,70,22,-10.7,1013.6,1020.6,.7,1.98,3967,,,16.7
131,没林,2020-03-28 14:00,11.1,,1.9,70,23,-9.2,1012.5,1019.4,1,2.15,4083,,,19
131,没林,2020-03-28 15:00,11.6,,1.3,270,22,-9.4,1012,1018.9,1,2.27,4160,,,16.6
131,没林,2020-03-28 16:00,12.3,,1.9,250,20,-10,1011.8,1018.7,1,1.83,4339,,,14.6
131,没林,2020-03-28 17:00,11.8,,2.3,290,22,-9.2,1012,1018.9,1,1.04,3997,,,12.9
131,没林,2020-03-28 18:00,10.1,,2.9,290,27,-8,1012.8,1019.8,1,.58,3275,,,9.8
131,没林,2020-03-28 19:00,8.8,,2.9,290,28,-8.7,1013.3,1020.3,.1,.1,3416,,,7
131,没林,2020-03-28 20:00,8.1,,1.3,290,29,-8.9,1013.8,1020.8,,,3571,,,6.1
131,没林,2020-03-28 21:00,7.5,,.7,270,34,-7.3,1014.1,1021.1,,,3209,,,5.6
131,没林,2020-03-28 22:00,6.8,,.6,270,38,-6.5,1014.4,1021.5,,,3066,,,5
131,没林,2020-03-28 23:00,6.4,,1.1,290,42,-5.6,1014.7,1021.8,,,3066,,,4.3
131,没林,2020-03-29 00:00,5.9,,.8,290,44,-5.4,1015.1,1022.2,,,3033,,,3.7
131,没林,2020-03-29 01:00,5.4,,.1,0,45,-5.6,1015.5,1022.6,,,3000,,,3.5
131,没林,2020-03-29 02:00,4.9,,.4,0,49,-4.9,1015.7,1022.8,,,2740,,,3.1
131,没林,2020-03-29 03:00,3.9,,.8,140,56,-4,1015.8,1022.9,,,2503,,,2.7
